Serial,Day,Location,Liters,Lat,Lng,Color
1515598,14,Parliament St. - Turks Head,1816,53.34488379,-6.267507813,"[128, 128, 128]"
1515599,14,Wms 1137 - Left - Smithfield Playground,3861,53.34729723,-6.27853456,"[128, 128, 128]"
1515600,14,Smithfield - Costa Coffee - Beside Luas Line,2384,53.34704833,-6.278723333,"[128, 128, 128]"
1515601,14,Temple Bar - Fleet St - Paddy Power,3293,53.345763,-6.260160734,"[128, 128, 128]"
1515602,14,Parliament St. - Spar,908,53.34467167,-6.267231667,"[128, 128, 128]"
1515604,14,Wms 1087 - Ballyfermot - Homesavers - Bus Stop 2656 (Left),1362,53.34257125,-6.358520695,"[128, 128, 128]"
1515605,14,Essex St. East - Projects Art Centre,3179,53.3451065,-6.265804116,"[128, 128, 128]"
1515606,14,Boardwalk - Millenium Bridge to Ha'penny Bridge  - Opp. Unicef,0,53.34636261,-6.264046846,"[255, 0, 0]"
1515607,14,Essex St. West -Smock Alley Theatre,2384,53.3446818,-6.268761983,"[128, 128, 128]"
1515609,14,Wms 1089 - Smithfield - Chopped,227,53.34810066,-6.278230141,"[128, 128, 128]"
1515610,14,A2/3 - Sandymount Village at Jaz Hair Co.,681,53.33182833,-6.215916667,"[128, 128, 128]"
1515612,14,Sandymount Village- Ped X Over- Artybaker,1362,53.332028,-6.214817343,"[128, 128, 128]"
1515613,14,Clontarf Rd. - Inbound - at Bus Stop 1731,1703,53.35904645,-6.196384796,"[128, 128, 128]"
1516157,14,End Of Sir John Rogerson Quay - Opp. Fresh at Bike Rack,1930,53.34560389,-6.230886794,"[128, 128, 128]"
1516449,14,James Joyce St - Foley St Junction - DCC The Lab,1589,53.35140032,-6.253296198,"[128, 128, 128]"
1516450,14,"Outside Spar, Hanover Quay",681,53.34407308,-6.236155684,"[128, 128, 128]"
1516630,14,Sunmerhill Parade - 16 Lowrys Pub,3293,53.35758702,-6.248486077,"[128, 128, 128]"
1516631,14,Cornmarket - Farrow & Ball - at Bike Rack,1930,53.34322728,-6.27587884,"[128, 128, 128]"
1516632,14,Chapelizod Plaza - Spar Shop,1362,53.34926111,-6.344191424,"[128, 128, 128]"
1516635,14,Errigal Rd - at the Shops - Bus Stop 6094,1476,53.3254192,-6.32127522,"[128, 128, 128]"
1516636,14,Forbes St corner Hanover Quay,1816,53.34425418,-6.238370892,"[128, 128, 128]"
1516637,14,Cardiff Lane - Opp Starbucks - Ropewalk Way,1135,53.34557643,-6.240550655,"[128, 128, 128]"
1516638,14,Cooley Rd - Main Entrance to Childrens Hospital,1476,53.3266952,-6.317335385,"[128, 128, 128]"
1516640,14,Georges Quay Bus Stop B,1589,53.34737066,-6.253102584,"[128, 128, 128]"
1516642,14,Pearse Street Outside Valentino Restaurant,681,53.34252042,-6.238727833,"[128, 128, 128]"
1516643,14,Mayor St Opp One Dockland Central,454,53.34850644,-6.240898056,"[128, 128, 128]"
1516644,14,Cluid Housing - Sheriff St. Upper,1135,53.35004446,-6.233154878,"[128, 128, 128]"
1516646,14,Bus Stop 353 Pearse St.,567,53.34282315,-6.239782327,"[128, 128, 128]"
1516647,14,Facebook - Cardiff Lane,794,53.34457987,-6.240609547,"[128, 128, 128]"
1516648,14,Ringsend Rd At Bus Stop 354,2952,53.34212619,-6.236523373,"[128, 128, 128]"
1516649,14,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,794,53.34842557,-6.232028096,"[128, 128, 128]"
1516651,14,Outside Spar Dolohins Barn At Junction Of Rubens Street,2725,53.33388602,-6.290709656,"[128, 128, 128]"
1516689,14,Shantalla Rd - The Shops At Bus Stop 218 - Opp Beaumont House,1362,53.38593703,-6.233803813,"[128, 128, 128]"
1516832,14,"Opposite Insomnia Coffee, Mayor St Upper",454,53.34848974,-6.23036048,"[128, 128, 128]"
1516834,14,Guild St - Luke Kelly Statue,2044,53.34983693,-6.240448259,"[128, 128, 128]"
1516836,14,Portland Row - Cross Care Community Cafe,4883,53.35605564,-6.248399262,"[0, 255, 0]"
1516841,14,"Outside Milano, Hanover Quay",454,53.3441274,-6.2370703,"[128, 128, 128]"
1516842,14,Summerhill - Rutland Lwr - Pedestrain X Over - Outside 49a,3293,53.35556393,-6.252955777,"[128, 128, 128]"
1516843,14,Creighton Street Outside Eurospar,4315,53.34526504,-6.246601956,"[0, 255, 0]"
1516844,14,Diamond Park- Gardiner Street Entrance,1362,53.35343977,-6.25602209,"[128, 128, 128]"
1516846,14,City Quay Grant Thornton,1930,53.3471199,-6.250568859,"[128, 128, 128]"
1516847,14,New Wapping St outside Central Bank,227,53.34789371,-6.235344284,"[128, 128, 128]"
1516848,14,"Custom House Sq, Mayor St Lower - Medical Centre",1249,53.3492814,-6.244821711,"[128, 128, 128]"
1516849,14,Percy Place At Lock C3 Bridge,908,53.33624835,-6.242123644,"[128, 128, 128]"
1516850,14,A2/1 - Barrow St Outside Spar,2952,53.3401835,-6.236569547,"[128, 128, 128]"
1516988,14,New Wapping Street Junction Mayor Street Upper,2271,53.34891333,-6.235226254,"[128, 128, 128]"
1516989,14,Ballybough Rd. - The Day Today Shop,3293,53.35947623,-6.245243279,"[128, 128, 128]"
1516991,14,Bridge Tavern - Summerhill,3406,53.35876715,-6.246432644,"[128, 128, 128]"
1516992,14,"Outside AIB, Hannover Quay",454,53.34422341,-6.237571418,"[128, 128, 128]"
1516993,14,"Taxi Rank/Dublin Bikes - Opp Milano, Hanover Quay",340,53.3442099,-6.237173645,"[128, 128, 128]"
1516994,14,Mayor Street Opposite EBS,2157,53.34911165,-6.242143557,"[128, 128, 128]"
1516995,14,Mayor St Lower Opposite Bank Of Ireland,2384,53.34933064,-6.245674092,"[128, 128, 128]"
1516996,14,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,2384,53.34879094,-6.240082447,"[128, 128, 128]"
1516998,14,Beside 6 Hanover Quay,794,53.34413716,-6.235525165,"[128, 128, 128]"
1517000,14,On Corner Of Benson St,340,53.34392427,-6.233604378,"[128, 128, 128]"
1517001,14,Heuston Station Entrance - Inbound - Bus Stop 4413,1362,53.34615268,-6.292867901,"[128, 128, 128]"
1517002,14,Emmet St/Fitzgibbon St - Savoy Take Away,4656,53.3583334,-6.254794785,"[0, 255, 0]"
1517005,14,Georges Quay Outside Starbucks,1249,53.34744741,-6.255568212,"[128, 128, 128]"
1517006,14,Wms 1104 - Ballyfermot - Homesavers - Bus Stop 2656 (Right),908,53.34259661,-6.358570755,"[128, 128, 128]"
1517007,14,Castleforbes St Outside Spar,1362,53.34916658,-6.231917362,"[128, 128, 128]"
1517008,14,Macken St Outside Educo Gym,794,53.34289739,-6.240999495,"[128, 128, 128]"
1517009,14,High Street - Spar,1816,53.3431392,-6.275503331,"[128, 128, 128]"
1517011,14,Charlotte Quay Dock Beside Illuminated Sign,1589,53.34222183,-6.236415593,"[128, 128, 128]"
1517013,14,"Harbourmaster Place, Georges Dock",454,53.34996439,-6.250635787,"[128, 128, 128]"
1517014,14,Talbot Street-bext To Seating At Memorial,2044,53.3513467,-6.250601719,"[128, 128, 128]"
1517015,14,Opposite Il Valentino Bakery,908,53.34238641,-6.238667214,"[128, 128, 128]"
1517016,14,Guild Street - 1 Dockland,1022,53.34824739,-6.241161962,"[128, 128, 128]"
1517017,14,Five Lamps - Outside Spar Shop,2384,53.35499825,-6.246919432,"[128, 128, 128]"
1517019,14,Hanover Quay - Opp Accenture,113,53.34391332,-6.233540578,"[128, 128, 128]"
1517020,14,Outside No2 Grand Canal Square on Macken St,454,53.34362976,-6.240733645,"[128, 128, 128]"
1517021,14,Barrow St - Entrance to Grand Canal Dock Station,1249,53.33921766,-6.236704376,"[128, 128, 128]"
1517022,14,Seville Place - Failte Ireland - At Railway Bridge UBB 1A,2611,53.35392394,-6.245647624,"[128, 128, 128]"
1517023,14,At Seating Aera Outside Coombe Hospital,2157,53.33524349,-6.289474049,"[128, 128, 128]"
1517025,14,Georges Quay Bus Stops,1703,53.34742591,-6.25271793,"[128, 128, 128]"
1517026,14,On Corner Of Railway Street Opposite Marys Mansion.,908,53.35272559,-6.253959323,"[128, 128, 128]"
1517029,14,Driminagh - Long Mile Rd -161 Half Way Cabs,1930,53.324085,-6.326436667,"[128, 128, 128]"
1517030,14,Mayor St - Coffee Angel - The Exchange,340,53.34925312,-6.245803291,"[128, 128, 128]"
1517031,14,Darryls Shop - Sean McDermot St. Lwr,1703,53.35323781,-6.254889649,"[128, 128, 128]"
1517327,14,A4/1 - Wilton Terrace - Middle,2271,53.33305442,-6.249914523,"[128, 128, 128]"
1517351,14,City Quay Opposite Matthews Carpets,908,53.34704158,-6.249875805,"[128, 128, 128]"
1517353,14,A4/1 - Eustace Bridge - Pedestrian Xover - 56 Adelaide Rd,1476,53.33211273,-6.252933838,"[128, 128, 128]"
1517356,14,A4/1 - Wilton Terrace - Baggot St. End - at Lock C4,454,53.33372458,-6.247560029,"[128, 128, 128]"
1517361,14,"Beside Tenable, Sir John Rogerson's Quay",567,53.34656307,-6.245482925,"[128, 128, 128]"
1517363,14,City Quay corner Moss St,794,53.34715479,-6.251728733,"[128, 128, 128]"
1517364,14,Guild St corner Sheriff St Upp,3066,53.35049955,-6.240443935,"[128, 128, 128]"
1517366,14,A4/1 - Wilton Terrace - Lesson St End,681,53.3323625,-6.252175328,"[128, 128, 128]"
1517367,14,Patriots Pub - Kilmainham Lane - at Pedestrian Xover,1249,53.34187621,-6.307685969,"[128, 128, 128]"
1517370,14,City Quay Across From St Marys Pre School,1022,53.34733825,-6.251409606,"[128, 128, 128]"
1517372,14,Sean MacDermott St. Upper - Larkin Community College,11356,53.35266297,-6.257524276,"[0, 255, 0]"
1517374,14,City Quay Outside Ulster Bank,681,53.34741354,-6.253763801,"[128, 128, 128]"
1517375,14,Guild St corner Sheriff St Upper,908,53.34922455,-6.240694355,"[128, 128, 128]"
1517376,14,City Quay Outside Sprout Restaurant,794,53.34643505,-6.243477456,"[128, 128, 128]"
1517402,14,Wms 1185 - Ballyough Rd - Antonio's Takeaway,2952,53.36013246,-6.244130547,"[128, 128, 128]"
1517613,14,Outside Diamond Park Sean Mac Dermott Street Entrance,1362,53.3533517,-6.255398985,"[128, 128, 128]"
1517614,14,"The Observatory, Sir John Rogerson's Quay",1362,53.34640793,-6.244778291,"[128, 128, 128]"
1517615,14,DCC Central Area Office Sean MacDermott St,2952,53.35431074,-6.250303845,"[128, 128, 128]"
1517619,14,Tara Street Station Exit - Georges Quay,681,53.34739095,-6.25462197,"[128, 128, 128]"
1517633,14,Buckingham St Shops - JCs Hair & Make Up,4201,53.35447892,-6.249897163,"[128, 128, 128]"
1517635,14,City Quay Opposite Creighton St,5337,53.34666856,-6.246016224,"[0, 255, 0]"
1517639,14,Opposite Forbes Street Junction Waterside,0,53.34600279,-6.237802674,"[255, 0, 0]"
1518272,14,"North Wall Quay, between New Wapping and Castleforbes",340,53.34711429,-6.233971349,"[128, 128, 128]"
1518273,14,North Wall Avenue At Dublin Bikes North Dock,227,53.34684349,-6.231145316,"[128, 128, 128]"
1518274,14,North Wall Avenue,454,53.34708367,-6.229203248,"[128, 128, 128]"
1518275,14,Bridge Opposite SIPTU,567,53.3480532,-6.254953048,"[128, 128, 128]"
1518276,14,Memorial Road / Custom House Quay Junction,908,53.34845643,-6.251338208,"[128, 128, 128]"
1518277,14,Corner Britain Quay,908,53.34533128,-6.23462546,"[128, 128, 128]"
1518278,14,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,113,53.34614172,-6.239424755,"[128, 128, 128]"
1518279,14,Junction Asgard Road Outside Savvi,340,53.34595625,-6.236867252,"[128, 128, 128]"
1518280,14,Opposite Convention Centre Outside Mc Cann Fitzgerald,454,53.34615105,-6.240156678,"[128, 128, 128]"
1518309,14,The Boat Bar Opp PWC,908,53.34740506,-6.238268961,"[128, 128, 128]"
1518310,14,Outside Convention Centre,454,53.34780983,-6.240247832,"[128, 128, 128]"
1518311,14,Custom House Quay Pedestrian Crossing,454,53.34818742,-6.251780796,"[128, 128, 128]"
1518314,14,Opp Blood Stoney Rd,113,53.34585631,-6.235802588,"[128, 128, 128]"
1518315,14,Opposite Ferryman Pub,681,53.34624711,-6.240723795,"[128, 128, 128]"
1518317,14,Forbes St Outside Docklands Dental,908,53.34585332,-6.238063978,"[128, 128, 128]"
1518318,14,Sir John Rogerston Quay - Opp. JP Morgan,227,53.34548512,-6.232261144,"[128, 128, 128]"
1518320,14,Opp Custom House,567,53.34817787,-6.25337833,"[128, 128, 128]"
1518321,14,Opp No.70 Sir John Rogerson Quay,340,53.34582512,-6.234560879,"[128, 128, 128]"
1518322,14,"Outside The Art Of Coffee, Sir John Rogerson's Quay",908,53.34629063,-6.243927779,"[128, 128, 128]"
1518323,14,Junction Blood Stoney Road,340,53.34586124,-6.235609649,"[128, 128, 128]"
1518324,14,At Steps To Admiral Brown Walk,454,53.34600814,-6.239328724,"[128, 128, 128]"
1518326,14,"Opp Asgard Rd, Sir John Rogerson's Quay",227,53.34595634,-6.236858962,"[128, 128, 128]"
1518328,14,"Samuel Beckekett Bridge Outside 3 Building, Sir John Rogerson's Quay",227,53.34626918,-6.241718825,"[128, 128, 128]"
1518332,14,City Quay Opposite Snap Print,340,53.34651646,-6.244417488,"[128, 128, 128]"
1518335,14,Opposite CHQ,1249,53.3479841,-6.247990969,"[128, 128, 128]"
1518340,14,"Opposite 3 Arena, North Wall Quay",681,53.34665608,-6.229027313,"[128, 128, 128]"
1518341,14,"Dublin Bikes Opp Milano, North Wall Quay",454,53.34778518,-6.244230596,"[128, 128, 128]"
1518342,14,Sir John Rogerson's Quay Opp Benson Street,340,53.34569686,-6.23292452,"[128, 128, 128]"
1518345,14,"Outside 3, Sir John Rogerson's Quay",454,53.34620604,-6.242128065,"[128, 128, 128]"
1518357,14,Central Bank Of Ireland,340,53.34713049,-6.234620851,"[128, 128, 128]"
1518359,14,Opp Convention Centre At Bus Stop,794,53.34745583,-6.239596506,"[128, 128, 128]"
1518360,14,Opposite J P Morgan Water Side,454,53.34694364,-6.232275292,"[128, 128, 128]"
1518363,14,North Wall Quay corner Commons St,1135,53.34806209,-6.245537362,"[128, 128, 128]"
1518364,14,Opposite Central Bank,340,53.3472789,-6.234994503,"[128, 128, 128]"
1518365,14,North Wall Quay Inbound Outside Eddie Rockets,340,53.34790343,-6.243672766,"[128, 128, 128]"
1518366,14,Green Area Left Of Convention Centre,454,53.34775374,-6.240744181,"[128, 128, 128]"
1518367,14,Opposite Restaurant Boat,340,53.34727812,-6.237868349,"[128, 128, 128]"
1518368,14,"Opposite J P Morgan, N Wall Quay corner Castleforbes Rd",340,53.34707287,-6.23221173,"[128, 128, 128]"
1518369,14,"Beside Pwc, North Wall Quay",454,53.34758024,-6.239169119,"[128, 128, 128]"
1518373,14,"Opp A & L Goodbody, North Wall Quay",1135,53.34764834,-6.242726906,"[128, 128, 128]"
1520480,14,Mace - James Street,1930,53.34336042,-6.288805695,"[128, 128, 128]"
1520513,14,Crumlin Village - DCC Area Office - Taxi Rank,2952,53.32019042,-6.315925631,"[128, 128, 128]"
1520524,14,Crumlin Village - Paddy Power,3520,53.3203309,-6.316107096,"[128, 128, 128]"
1520540,14,Kilbarrack SC outside Top Fuel (Replacing WMS 2459),1022,53.38903872,-6.168402702,"[128, 128, 128]"
1520545,14,Ballymun Rd Outbound At Bus Stop 4680,794,53.38500059,-6.265370038,"[128, 128, 128]"
1520548,14,Mellowes Rd - West Finglas Community Centre @ Bus Stop 983,2498,53.3901256,-6.310977958,"[128, 128, 128]"
1520553,14,Edenmore SC (Clinic Side) Replacing WMS 1339,1135,53.38818322,-6.182047748,"[128, 128, 128]"
1520558,14,Glasnevin Ave. - Autobahn Bar/Lounge,1249,53.38978844,-6.271425285,"[128, 128, 128]"
1520564,14,Crumlin Village - Church Of St. Agnes - South Central,2725,53.31927315,-6.315183111,"[128, 128, 128]"
1520572,14,Santry - 401 Collins Ave. - Costcutter/Post office Whitehall,1135,53.38173072,-6.241748088,"[128, 128, 128]"
1520573,14,Crumlin Village - Bus Stop 2329 - Four Star Pizza,3633,53.32088773,-6.316908723,"[128, 128, 128]"
1520624,14,Wifi Right - Famine Memorial - Opp. IFSC House,454,53.34796454,-6.249508339,"[128, 128, 128]"
1520625,14,WiFi Left - Famine Memorial - Opp. IFSC House,454,53.3479804,-6.249553554,"[128, 128, 128]"
1521141,14,Phibsborough - Inbound N2 - Outside Todays Local Shop,1476,53.36176554,-6.272630456,"[128, 128, 128]"
1521145,14,Beach Rd - Steps Into Sean Moore Park - Sandymount,2044,53.33474024,-6.213741956,"[128, 128, 128]"
1521153,14,Kilmore Road Artane-at Bus Stop 4790,454,53.38132553,-6.211781362,"[128, 128, 128]"
1521170,14,Ballymun Rd Outbound - Firestone Pizza,1476,53.39475087,-6.264011219,"[128, 128, 128]"
1521179,14,Rathmines Rd Lwr - McDonalds,4315,53.32365535,-6.265293456,"[128, 128, 128]"
1521181,14,Outside Civic Centre At Bus Stop 1256 On Bunraty Road,1476,53.39362896,-6.206923616,"[128, 128, 128]"
1521185,14,Temple Bar - Cows Lane - Tattoo Shop,2044,53.34404623,-6.268744532,"[128, 128, 128]"
1521194,14,Essex Quay - Bus Stop 1443,1249,53.34513278,-6.269648749,"[128, 128, 128]"
1521196,14,Christchurch Place - The Lord Edward Pub,5110,53.34322655,-6.270020216,"[0, 255, 0]"
1521201,14,Killester Outside Shops Near Beechcomber Pub (Replacing WMS2521),1022,53.37098292,-6.205044157,"[128, 128, 128]"
1521206,14,Killester - Rosemount Ave. Shops - Centra,794,53.38033176,-6.198589637,"[128, 128, 128]"
1521208,14,Coolock - Tonglagee Road - Nursing Home,567,53.39032336,-6.191243272,"[128, 128, 128]"
1521216,14,Northside SC Main Entrance Oscar Traynor Road,1135,53.39527903,-6.213992876,"[128, 128, 128]"
1521217,14,Ballymun Rd - Outbound Before Library @ Bus Stop 92,1022,53.3898797,-6.264636327,"[128, 128, 128]"
1521218,14,Phibsborough - N2 Outbound - Bus Stop 1506 - Opp. O’Briens Wines,1135,53.36669948,-6.272307438,"[128, 128, 128]"
1521224,14,Fleet Street Outside Tesco,3406,53.3457578,-6.260210152,"[128, 128, 128]"
1521228,14,Shangan Road Ballymun Outside Centra,1135,53.39558181,-6.262009134,"[128, 128, 128]"
1521229,14,Wellington Quay - ASTI CU #25 - Before Millenium Bridge,2611,53.34576383,-6.264662331,"[128, 128, 128]"
1521231,14,Wellington Quay - Bus Stop 312 - Bison Bar,2157,53.34554243,-6.266230673,"[128, 128, 128]"
1521232,14,Dolphin House - Essex St. East - Temple Bar,1930,53.34499442,-6.267037351,"[128, 128, 128]"
1521234,14,Rory Gallagher Corner Outside National Library Of Ireland - Temple Bar,1249,53.34529396,-6.265395451,"[128, 128, 128]"
1521236,14,Thomas St. - Tesco Express/Centra,1930,53.34274776,-6.278651968,"[128, 128, 128]"
1521237,14,Wellington Quay - IBAT College,2384,53.34558128,-6.265552968,"[128, 128, 128]"
1521238,14,Crampton Quay - City Link Bus,3861,53.346156,-6.262252882,"[128, 128, 128]"
1521239,14,Darndale - Malahide Rd -  Outside Lidl at Bus Stop 1203,1816,53.39662349,-6.187510784,"[128, 128, 128]"
1521245,14,Rathmines Rd Lwr - Bus Stop 1076 - Outside Flying Tiger,1362,53.323036,-6.26548992,"[128, 128, 128]"
1521251,14,Ballymun Rd Inbound - Citizens Information Office,794,53.39558168,-6.263846139,"[128, 128, 128]"
1521255,14,Phibsborough - N2 Outbound - Bus Stop 198 - Opp Tesco Off Licence,1816,53.36169873,-6.272873254,"[128, 128, 128]"
1521258,14,Merchants Arch - Ha’penny Bridge,2498,53.34601564,-6.262892953,"[128, 128, 128]"
1523204,14,Westmoreland Street Outside Super Macs,0,53.34626689,-6.259223076,"[255, 0, 0]"
1523212,14,Dean Plaza Off Francis Street Outside Funked Up Cycles,4201,53.33911619,-6.273540233,"[128, 128, 128]"
1523242,14,Patrick St - Spar - Pedestrain Xover,1135,53.33900927,-6.27246015,"[128, 128, 128]"
1523251,14,Drumcondra Outbound Bus 7602 Outside DCU,2044,53.37158231,-6.253380021,"[128, 128, 128]"
1523559,14,Raheny - St Annes Ave. at Bus Stop 4472 Opp. Mace,454,53.37639778,-6.178241187,"[128, 128, 128]"
1524276,14,Coolock - SPAR - Main St Meets Ross Place,1249,53.38708597,-6.201147747,"[128, 128, 128]"
1524280,14,Darndale - Belcamp Square - Di Lucias Takeaway,794,53.40151703,-6.194776129,"[128, 128, 128]"
1524330,14,Coolock - Main St. - Opp Bank Of Ireland,1362,53.38936109,-6.200586401,"[128, 128, 128]"
1524336,14,Santry - Swords Rd - Old Swiss Cottages,454,53.39621661,-6.245206337,"[128, 128, 128]"
1524347,14,Santry - Swords Rd - Paddy Power/The Comet,794,53.38868993,-6.246009763,"[128, 128, 128]"
1524349,14,Santry - Swords Rd - Whitehall Church At Pedestrian X over,567,53.38429571,-6.24323482,"[128, 128, 128]"
1524359,14,Coolock - Ardberg Park - Green Area,908,53.38549239,-6.204570559,"[128, 128, 128]"
1524676,14,"Darndale - Belcamp Square - School Side Entrance to Sq,",0,53.40137759,-6.194398634,"[255, 0, 0]"
1527293,14,Darndale - Belcamp Square - Bobs News Nearby,113,53.401561,-6.194555936,"[128, 128, 128]"
1527332,14,Clontarf - James Larkin Rd - Causeway Rd - Bull Island - Howth Side,0,53.37401525,-6.16407501,"[255, 0, 0]"
1527452,14,Botantic Gardens Main Entrance,908,53.37160216,-6.269472021,"[128, 128, 128]"
1527466,14,Botanic Gardens Main Entrance - Bus Stop 151,908,53.37190664,-6.269301927,"[128, 128, 128]"
1527469,14,Shanard Rd - Rafo Pizza,1249,53.39078369,-6.256951168,"[128, 128, 128]"
1527476,14,Smithfield - Fresh Supermarket - Green Area,7267,53.34918725,-6.278228102,"[0, 255, 0]"
1527478,14,Ballygall Road Finglas- At Bus Stop 138 Inbound,2384,53.3900701,-6.291896385,"[128, 128, 128]"
